TargetID	Code	EmpiricalFormula	ChargeState	MonomassTheor	MZTheor	ElutionTimeTheor	MonoMassObs	MZObs	ElutionTimeObs	ChromPeaksWithinTolerance	Scan	Abundance	IsoFitScore	InterferenceScore	ScanNum	FragmentCharge	ParentCharge	CorrelationScore	IsIntact	IsAntiCorrelated	Name	FragmentArea	ParentArea	Fragment_LM_R2	FragmentStart	FragmentStop	ParentStart	ParentStop	FragmentError	ParentError	GlobalChargeStateMin	GlobalChargeStateMax	GlobalAggregateAbundance	GlobalIntactCount	GlobalFutureTargetsCount	GlobalResult	ParentOrChild	FinalDecision	AverageMonoMass	PPM	Type	IsoFit	InterferenceValue	ChargeStateCorrelation	MixingFraction	DH	C13	Penalty	Iso_0	Iso_1	Iso_2	Iso_3	Iso_4	Iso_5	Iso_6	Penalty	Iso_0	Iso_1	Iso_2	Iso_3	Iso_4	Iso_5	Iso_6	TheoryIso_0	TheoryIso_1	TheoryIso_2	TheoryIso_3	TheoryIso_4	TheoryIso_5	TheoryIso_6	TheoryIso_7	Zero	H12	H13	H14	H15	Zero	D12	D13	D14	C12	C13	C14	C15
605000200	6-5-0-2-0	C98H163N7O72	2	2589.93085106881	1295.97270200117	0.19107	2589.92236362221	1295.9684583011	91.501515	0	1708	63757.59	0	0	1708	2	0	0	False	False		0	0	0.984084037080132	0	0	0	0	NoError	NoError	2	3	1522322	0	0	True	NotKnown	NonValidatedHit	2589.92417888584	-2.57620119850745	Target	0.0218406847329768	0	0.983908505503281	0.524999976158142	1.10526305222446	1	0	27385.5	63757.59	55977.66	38363.27	16129.09	5601.516	1105.963	0	0.4295253	1	0.8779764	0.601705	0.2529752	0.08785645	0.01734637	0	0.4433811	1	0.9178017	0.57415	0.2788299	0.1127254	0.03946197	0	0.4295253	0.4295253	0	0	0	0.5704746	0.8779764	0.601705	1	1	0	0
605000200	6-5-0-2-0	C98H163N7O72	3	2589.93085106881	1295.97270200117	0.19107	2589.93036636279	864.317398610928	94.23907	0	1758	747877.8	0	0	1758	3	0	0	False	False		0	0	0.964519956035641	0	0	0	0	NoError	NoError	3	3	10746887	0	0	True	NotKnown	NonValidatedHit	2589.93036636279	-0.187150178418986	Target	0.0934799590628397	0	0	0.507000029087067	1.02839768559866	1	7251.642	311085.8	747877.8	690071.8	388996.8	132481.9	42598.07	9744.312	0.009696293	0.4159581	1	0.9227066	0.5201343	0.1771438	0.0569586	0.01302928	0	0.459025	1	0.9096044	0.5662234	0.2741297	0.1105826	0.03864818	0	0.4159581	0.4159581	0	0	0	0.5840419	0.9227066	0.5201343	1	1	0	0
605000300	6-5-0-3-0	C109H180N8O80	2	2881.02626759814	1441.52041026584	0.19107	2881.02004433481	1441.51729865741	89.9441916666667	0	1678	44186.65	0	0	1678	2	0	0	False	False		0	0	0.997372344343038	0	0	0	0	NoError	NoError	2	2	620022	0	0	True	NotKnown	NonValidatedHit	2881.02004433481	-2.16008559233459	Target	0.0472639792006632	0	0	0.630999982357025	1.71002697069665	1	1112.423	14311.33	44186.65	47425.44	30494.83	14955.72	5975.19	2050.903	0.02345625	0.3017649	0.9317079	1	0.6430058	0.3153524	0.1259912	0.04324479	0	0.3164525	0.9461434	1	0.6982571	0.3737492	0.1652899	0.06300554	0	0.3017649	0.3017649	0	0	0	0.629943	1	0.6430058	1	1	0	0
605000300	6-5-0-3-0	C109H180N8O80	2	2881.02626759814	1441.52041026584	0.19107	2881.01600716073	1441.51528007036	92.6823883333333	0	1729	7926.119	0	0	1729	2	0	0	False	False		0	0	0.855219463660205	0	0	0	0	NoError	NoError	2	2	121117	0	0	True	NotKnown	NonValidatedHit	2881.01600716073	-3.56138280734936	Target	0.082996548481977	0	0	0.598999977111816	1.49376544369636	1	0	3321.113	7926.119	8913.733	6385.08	2555.91	888.8735	528.3276	0	0.3725839	0.889203	1	0.7163194	0.2867385	0.09971955	0.05927119	0	0.3468301	0.9619614	1	0.6924164	0.3687333	0.1624993	0.06178122	0	0.3725839	0.3725839	0	0	0	0.5166191	1	0.7163194	1	1	0	0
605000300	6-5-0-3-0	C109H180N8O80	2	2881.02626759814	1441.52041026584	0.19107	2881.02103878685	1441.51779588343	94.23907	0	1759	96130.05	0	0	1759	2	0	0.895329247676839	False	False	Neuraminic Acid	0	1.065551E+07	0.880725602883767	0	0	0	0	NoError	NoError	2	2	1545410	0	0	True	NotKnown	NonValidatedHit	2881.02103878685	-1.81491274429963	Target	0.0582593856381805	0	0	0.467000007629395	0.876172634735575	1	1877.597	42157.48	96130.05	99209.88	57258.88	30735.64	13444.36	4257.899	0.01892551	0.4249323	0.9689565	1	0.577149	0.3098043	0.1355143	0.0429181	0	0.4638243	1	0.9707154	0.6476915	0.3369401	0.1460598	0.05484734	0	0.4249323	0.4249323	0	0	0	0.5440242	1	0.577149	1	1	0	0
605000300	6-5-0-3-0	C109H180N8O80	2	2881.02626759814	1441.52041026584	0.19107	2881.0128326303	1441.51369280515	106.25677	0	1982	141826.7	0	0	1982	2	0	0	False	False		0	0	0.92661661982844	0	0	0	0	NoError	NoError	2	2	2360600	0	0	True	NotKnown	NonValidatedHit	2881.0128326303	-4.66325767277485	Target	0.0446206582702975	0	0	0.560000002384186	1.27272728504228	1	0	52331.95	141826.7	144182.1	93574.52	41590.16	14262.79	6389.604	0	0.3629573	0.9836636	1	0.6490023	0.2884558	0.09892201	0.0443162	0	0.3845609	0.9816083	1	0.6851617	0.3625032	0.1590331	0.06026053	0	0.3629573	0.3629573	0	0	0	0.6207063	1	0.6490023	1	1	0	0
605000300	6-5-0-3-0	C109H180N8O80	3	2881.02626759814	1441.52041026584	0.19107	2881.01297438731	961.344934619105	106.310155	0	1984	148873.2	0	0	1984	3	0	0	False	False		0	0	0.885408315638218	0	0	0	0	NoError	NoError	3	3	3195981	0	0	True	NotKnown	NonValidatedHit	2881.01297438731	-4.61405401921947	Target	0.03170654753491	0	0	0.610000014305115	1.56410265815329	1	0	50129.13	148873.2	156406.4	99806.81	51699.77	21655.91	8304.991	0	0.3205056	0.9518355	1	0.6381248	0.3305476	0.1384592	0.05309879	0	0.3363294	0.9564936	1	0.6944354	0.3704672	0.1634639	0.06220443	0	0.3205056	0.3205056	0	0	0	0.6313299	1	0.6381248	1	1	0	0
605000300	6-5-0-3-0	C109H180N8O80	2	2881.02626759814	1441.52041026584	0.19107	2881.01396297184	1441.51425797592	106.897643333333	0	1995	102289.2	0	0	1995	2	0	0	False	False		0	0	0.993816951327432	0	0	0	0	NoError	NoError	2	2	2086273	0	0	True	NotKnown	NonValidatedHit	2881.01396297184	-4.27091777785076	Target	0.0445221608173244	0	0	0.497000008821487	0.98807160544284	1	0	39620.59	102289.2	94531.52	67433.16	33066.58	15159.39	2788.688	0	0.3873391	1	0.9241598	0.6592406	0.3232657	0.1482013	0.02726279	0	0.4409389	1	0.9859666	0.663669	0.3472159	0.1511264	0.05692513	0	0.3873391	0.3873391	0	0	0	0.6126609	0.9241598	0.6592406	1	1	0	0
605000300	6-5-0-3-0	C109H180N8O80	3	2881.02626759814	1441.52041026584	0.19107	2881.02438916687	961.348739545624	111.121658333333	0	2074	144046.1	0	0	2074	3	0	0	False	False		0	0	0.992190122501647	0	0	0	0	NoError	NoError	3	3	2335492	0	0	True	NotKnown	NonValidatedHit	2881.02438916687	-0.652000744695659	Target	0.072613957850307	0	0	0.633000016212463	1.7247957606966	1	0	44903.2	144046.1	154084.8	94220.55	48946	15911.85	7907.965	0	0.2914188	0.9348493	1	0.6114849	0.3176562	0.1032668	0.05132216	0	0.314571	0.9451636	1	0.698619	0.3740599	0.1654628	0.06308138	0	0.2914188	0.2914188	0	0	0	0.6434306	1	0.6114849	1	1	0	0
605000300	6-5-0-3-0	C109H180N8O80	2	2881.02626759814	1441.52041026584	0.19107	2881.0210571039	1441.51780504195	112.353321666667	0	2096	16882.4	0	0	2096	2	0	0	False	False		0	0	0.986808451669228	0	0	0	0	NoError	NoError	2	2	1782415	0	0	True	NotKnown	NonValidatedHit	2881.0210571039	-1.80855492415139	Target	0.0258598318153797	0	0	0.568000018596649	1.3148149144625	1	0	6052.095	16882.4	16053.48	11490.95	5633.414	2279.607	0	0	0.3584855	1	0.9509002	0.6806466	0.3336856	0.1350286	0	0	0.3767567	0.9775446	1	0.6866623	0.3637919	0.1597501	0	0	0.3584855	0.3584855	0	0	0	0.6415145	0.9509002	0.6806466	1	1	0	0
605000300	6-5-0-3-0	C109H180N8O80	3	2881.02626759814	1441.52041026584	0.19107	2881.02352710356	961.348452191188	112.406811666667	0	2097	21846.04	0	0	2097	3	0	0	False	False		0	0	0.990079030804165	0	0	0	0	NoError	NoError	3	3	2303848	0	0	True	NotKnown	NonValidatedHit	2881.02352710356	-0.951221657408874	Target	0.0682370930289242	0	0	0.607999980449677	1.55102028093553	1	412.0981	6555.489	21846.04	20479.89	13997.61	7610.102	3147.639	807.9959	0.01886374	0.3000768	1	0.9374646	0.640739	0.3483515	0.1440828	0.03698592	0	0.3382341	0.9574854	1	0.6940692	0.3701527	0.163289	0.06212766	0	0.3000768	0.3000768	0	0	0	0.6999233	0.9374646	0.640739	1	1	0	0
605010100	6-5-1-1-0	C93H156N6O68	2	2444.89334334837	1223.45394814095	0.19107	2444.88449628672	1223.44952463336	59.21179	0	1106	30165.72	0	0	1106	2	0	0	False	False		0	0	0.986296739089981	0	0	0	0	NoError	NoError	2	2	333275	0	0	True	NotKnown	NonValidatedHit	2444.88449628672	-3.61858797519987	Target	0.0996997608129044	0	0	0.236000001430511	0.308900526010991	1	0	20118.75	30165.72	23179.57	9756.64	3884.23	600.7368	0	0	0.6669407	1	0.7684076	0.3234347	0.1287631	0.01991455	0	0	0.715209	1	0.7577987	0.4152029	0.1820821	0.06758736	0	0	0.6669407	0.6669407	0	0	0	0.3330593	0.7684076	0.3234347	1	1	0	0
605010100	6-5-1-1-0	C93H156N6O68	3	2444.89334334837	1223.45394814095	0.19107	2444.88973811773	815.970522529243	60.1256333333333	0	1123	17925.97	0	0	1123	3	0	0	False	False		0	0	0.959933488990864	0	0	0	0	NoError	NoError	3	3	225836	0	0	True	NotKnown	NonValidatedHit	2444.88973811773	-1.4745962840891	Target	0.0808775981382301	0	0	0.448000013828278	0.81159424828121	1	1714.663	9423.726	17925.97	15475.99	8291.982	4489.317	0	0	0.09565243	0.5257023	1	0.8633279	0.462568	0.2504365	0	0	0	0.5260704	1	0.8454629	0.4966179	0.2283866	0	0	0	0.5257023	0.5257023	0	0	0	0.4742977	0.8633279	0.462568	1	1	0	0
605010100	6-5-1-1-0	C93H156N6O68	2	2444.89334334837	1223.45394814095	0.19107	2444.88946164774	1223.45200731387	65.0700416666667	0	1215	25754.51	0	0	1215	2	0	0	False	False		0	0	0.985782571022022	0	0	0	0	NoError	NoError	2	2	344772	0	0	True	NotKnown	NonValidatedHit	2444.88946164774	-1.58767687774646	Target	0.0659122617956835	0	0	0.386999994516373	0.631321355716871	1	2852.771	13626.24	25754.51	19544.83	10935.19	5132.117	1562.953	0	0.1107678	0.5290816	1	0.7588897	0.4245932	0.1992706	0.06068658	0	0	0.5811881	1	0.8199162	0.4728924	0.2148928	0.08195356	0	0	0.5290816	0.5290816	0	0	0	0.4709184	0.7588897	0.4245932	1	1	0	0
605010100	6-5-1-1-0	C93H156N6O68	3	2444.89334334837	1223.45394814095	0.19107	2444.88633014403	815.969386538009	66.52597	0	1242	3323.525	0	0	1242	3	0	0	False	False		0	0	0.983344333052652	0	0	0	0	NoError	NoError	3	3	38973	0	0	True	NotKnown	NonValidatedHit	2444.88633014403	-2.86851136460318	Target	0.0579581683025649	0	0	0.483000010251999	0.934236015144653	1	0	1479.631	3323.525	2669.43	1565.726	690.6401	390.9881	97.05373	0	0.4451993	1	0.8031923	0.4711039	0.2078035	0.1176426	0.02920204	0	0.4941863	1	0.8602409	0.5103424	0.2361924	0.0912796	0.03060406	0	0.4451993	0.4451993	0	0	0	0.5548007	0.8031923	0.4711039	1	1	0	0
605010100	6-5-1-1-0	C93H156N6O68	2	2444.89334334837	1223.45394814095	0.19107	2444.88631812618	1223.45043555309	75.9931166666667	0	1419	26722.47	0	0	1419	2	0	0	False	False		0	0	0.990171465424199	0	0	0	0	NoError	NoError	2	2	312160	0	0	True	NotKnown	NonValidatedHit	2444.88631812618	-2.87342685535655	Target	0.0222033574276234	0	0	0.354000002145767	0.5479876212409	1	1255.627	16435.18	26722.47	22159.47	11860.58	5639.774	1621.44	1016.9	0.04698767	0.615032	1	0.8292447	0.443843	0.2110499	0.06067704	0.03805412	0	0.6107692	1	0.8062056	0.4601592	0.2076508	0.07878266	0.02604248	0	0.615032	0.615032	0	0	0	0.384968	0.8292447	0.443843	1	1	0	0
605010100	6-5-1-1-0	C93H156N6O68	2	2444.89334334837	1223.45394814095	0.19107	2444.88307264705	1223.44881281352	79.75095	0	1489	32750.19	0	0	1489	2	0	0	False	False		0	0	0.980470673785001	0	0	0	0	NoError	NoError	2	2	455549	0	0	True	NotKnown	NonValidatedHit	2444.88307264705	-4.20087908872023	Target	0.0799095402576759	0	0	0.361999988555908	0.567398091007135	1	1554.207	19811.15	32750.19	24907.73	17562.38	5854.792	1765.086	305.663	0.04745645	0.6049173	1	0.7605371	0.5362527	0.1787712	0.05389545	0.009333169	0	0.6036131	1	0.8095224	0.4632395	0.2094028	0.07954973	0.02632247	0	0.6049173	0.6049173	0	0	0	0.3950827	0.7605371	0.5362527	1	1	0	0
605010100	6-5-1-1-0	C93H156N6O68	2	2444.89334334837	1223.45394814095	0.19107	2444.88699027368	1223.45077162684	80.4487316666667	0	1502	17194.61	0	0	1502	2	0	0	False	False		0	0	0.989042813670868	0	0	0	0	NoError	NoError	2	2	256414	0	0	True	NotKnown	NonValidatedHit	2444.88699027368	-2.59850790729918	Target	0.0971316411600223	0	0	0.360000014305115	0.562500034924597	1	1820.732	11089.9	17194.61	15697.18	7490.68	3788.77	1060.115	0	0.1058897	0.6449637	1	0.9129131	0.4356413	0.2203464	0.06165395	0	0	0.6054031	1	0.8086928	0.462469	0.2089646	0.07935787	0	0	0.6449637	0.6449637	0	0	0	0.3550363	0.9129131	0.4356413	1	1	0	0
605010100	6-5-1-1-0	C93H156N6O68	2	2444.89334334837	1223.45394814095	0.19107	2444.88531298813	1223.44993298407	83.77307	0	1563	51506.41	0	0	1563	2	0	0	False	False		0	0	0.978867801339248	0	0	0	0	NoError	NoError	2	2	661914	0	0	True	NotKnown	NonValidatedHit	2444.88531298813	-3.28454419342688	Target	0.0513265013662498	0	0	0.472000002861023	0.893939404201902	1	2234.772	25853.92	51506.41	46416.7	23192.7	11990.85	3535.258	971.8213	0.04338823	0.5019553	1	0.9011829	0.4502876	0.232803	0.06863723	0.01886797	0	0.5042276	1	0.8555868	0.5060201	0.2337342	0.09020324	0.03021117	0	0.5019553	0.5019553	0	0	0	0.4980447	0.9011829	0.4502876	1	1	0	0
605010200	6-5-1-2-0	C104H173N7O76	2	2735.98875987771	1369.00165640562	0.19107	2735.97905736574	1368.99680517287	75.50975	0	1409	38119.32	0	0	1409	2	0	0.866758607950506	False	False	Hexose	0	286077	0.940341496352603	0	0	0	0	NoError	NoError	2	2	837311	0	0	True	NotKnown	NonValidatedHit	2735.97905736574	-3.54625432323688	Target	0.0456297684445791	0	0	0.287000000476837	0.402524545117498	1	3245.338	21288.15	38119.32	30532.4	18353.14	8404.454	3817.503	522.982	0.08513631	0.5584608	1	0.8009692	0.4814655	0.2204775	0.1001462	0.0137196	0	0.616713	1	0.8501747	0.5158681	0.248744	0.101032	0.03579471	0	0.5584608	0.5584608	0	0	0	0.4415392	0.8009692	0.4814655	1	1	0	0
605010200	6-5-1-2-0	C104H173N7O76	2	2735.98875987771	1369.00165640562	0.19107	2735.98039038149	1368.99747168075	76.74582	0	1432	99419.1	0	0	1432	2	0	0.853903335657448	False	False	Hexose	0	130171	0.936314182621391	0	0	0	0	NoError	NoError	2	2	1574760	0	0	True	NotKnown	NonValidatedHit	2735.98039038149	-3.05903896044256	Target	0.0664163372767967	0	0	0.324999988079071	0.481481455317578	1	7136.906	54917.86	99419.1	81017.71	53603.74	23453.78	9230.055	1965.469	0.07178606	0.5523874	1	0.8149109	0.5391694	0.2359082	0.09283985	0.01976953	0	0.5880774	1	0.8672991	0.5331421	0.2594393	0.1061148	0.0378052	0	0.5523874	0.5523874	0	0	0	0.4476126	0.8149109	0.5391694	1	1	0	0
605010200	6-5-1-2-0	C104H173N7O76	2	2735.98875987771	1369.00165640562	0.19107	2735.97756472631	1368.99605885315	79.6435783333333	0	1487	33559.28	0	0	1487	2	0	0.0568657659150298	False	False	Hexose	0	88566	0.919433084347563	0	0	0	0	NoError	NoError	2	2	566909	0	0	True	NotKnown	NonValidatedHit	2735.97756472631	-4.09181191144963	Target	0.0830219802042322	0	0	0.367000013589859	0.579778864879893	1	0	16469.77	33559.28	29532.04	15869.35	7730.283	3148.35	0	0	0.4907666	1	0.8799962	0.4728753	0.2303471	0.09381459	0	0	0.5559404	1	0.8865173	0.5525282	0.2714422	0.1118189	0	0	0.4907666	0.4907666	0	0	0	0.5092334	0.8799962	0.4728753	1	1	0	0
605010200	6-5-1-2-0	C104H173N7O76	3	2735.98875987771	1369.00165640562	0.19107	2735.98024210225	913.000690524083	93.27231	0	1741	7504.125	0	0	1741	3	0	0	False	False		0	0	0.89395921804727	0	0	0	0	NoError	NoError	3	3	148338	0	0	True	NotKnown	NonValidatedHit	2735.98024210225	-3.1132348135624	Target	0.0535761139048417	0	0	0.40599998831749	0.683501650391371	1	0	3887.478	7504.125	6233.146	4562.904	2372.511	707.2114	0	0	0.5180455	1	0.8306293	0.6080527	0.316161	0.09424302	0	0	0.5256306	1	0.9046429	0.5708121	0.2827627	0.1171988	0	0	0.5180455	0.5180455	0	0	0	0.4819545	0.8306293	0.6080527	1	1	0	0
605010200	6-5-1-2-0	C104H173N7O76	2	2735.98875987771	1369.00165640562	0.19107	2735.98432648789	1368.99943973395	111.068278333333	0	2073	24714.8	0	0	2073	2	0	0	False	False		0	0	0.976219933980637	0	0	0	0	NoError	NoError	2	3	620077	0	0	True	NotKnown	NonValidatedHit	2735.99140757594	0.967729937671852	Target	0.0626463117573261	0	0.986279733774102	0.363000005483627	0.569858726230016	1	0	14958.7	24714.8	22175.74	15562.05	6001.802	1210.004	451.4621	0	0.6052526	1	0.8972655	0.6296654	0.2428424	0.04895869	0.01826687	0	0.5590234	1	0.8846737	0.5506684	0.2702907	0.1112717	0.03984505	0	0.6052526	0.6052526	0	0	0	0.3947474	0.8972655	0.6296654	1	1	0	0
605010300	6-5-1-3-0	C115H190N8O84	3	3027.08417640704	1514.54936467029	0.19107	3027.07702842619	1010.03295263206	71.3768516666667	0	1333	34203.72	0	0	1333	3	0	0	False	False		0	0	0.977735548515055	0	0	0	0	NoError	NoError	3	3	582600	0	0	True	NotKnown	NonValidatedHit	3027.07702842619	-2.36134194960385	Target	0.088158177841947	0	0	0.407999992370605	0.689189167419779	1	2367.847	15392.34	34203.72	35303.72	21175.97	11418.93	4714.046	1472.116	0.06707075	0.4359976	0.9688417	1	0.5998227	0.3234482	0.1335283	0.04169862	0	0.490714	1	0.9809326	0.6686035	0.3571312	0.159314	0.06164081	0	0.4359976	0.4359976	0	0	0	0.5328441	1	0.5998227	1	1	0	0
605010300	6-5-1-3-0	C115H190N8O84	2	3027.08417640704	1514.54936467029	0.19107	3027.07789517934	1514.54622407967	91.12592	0	1701	147939.1	0	0	1701	2	0	0	False	False		0	0	0.903007638032571	0	0	0	0	NoError	NoError	2	2	3252516	0	0	True	NotKnown	NonValidatedHit	3027.07789517934	-2.07500926243705	Target	0.0428636212753378	0	0	0.483999997377396	0.937984486274096	1	4321.881	58460.86	147939.1	146538.2	95915.92	48979.97	18492.14	6267.844	0.02921391	0.3951684	1	0.9905302	0.6483473	0.3310819	0.1249983	0.04236773	0	0.4283517	0.9794871	1	0.6976138	0.378397	0.1706926	0.06661093	0	0.3951684	0.3951684	0	0	0	0.6048316	0.9905302	0.6483473	1	1	0	0
605010300	6-5-1-3-0	C115H190N8O84	2	3027.08417640704	1514.54936467029	0.19107	3027.07453793568	1514.54454545784	92.628895	0	1729	57498.69	0	0	1729	2	0	0.875336111403442	False	False	Deoxyhexose	0	114937	0.977776873192605	0	0	0	0	NoError	NoError	2	2	1045219	0	0	True	NotKnown	NonValidatedHit	3027.07453793568	-3.18407774620781	Target	0.00639868534718158	0	0	0.460999995470047	0.855287553980769	1	1357.357	26718.72	57498.69	58950.47	40299.85	21235.8	9027.773	3600.867	0.02302539	0.4532401	0.9753729	1	0.6836222	0.3602312	0.1531417	0.06108292	0	0.4498424	0.9914282	1	0.6928273	0.3741157	0.1682172	0.06548351	0	0.4532401	0.4532401	0	0	0	0.5221328	1	0.6836222	1	1	0	0
605010300	6-5-1-3-0	C115H190N8O84	3	3027.08417640704	1514.54936467029	0.19107	3027.07794254892	1010.03325733964	96.226265	0	1796	18645.44	0	0	1796	3	0	0.866478227727969	False	False	Deoxyhexose	0	271494	0.945875730953514	0	0	0	0	NoError	NoError	3	3	265031	0	0	True	NotKnown	NonValidatedHit	3027.07794254892	-2.0593606786242	Target	0.0128610912581063	0	0	0.379999995231628	0.612903213401739	1	0	9172.505	18645.44	17827.1	11601.98	6971.125	2928.462	1387.976	0	0.4919437	1	0.9561105	0.6222421	0.3738783	0.1570605	0.07444049	0	0.509798	1	0.9666316	0.653012	0.3466974	0.1539691	0.05936568	0	0.4919437	0.4919437	0	0	0	0.5080563	0.9561105	0.6222421	1	1	0	0
605010300	6-5-1-3-0	C115H190N8O84	3	3027.08417640704	1514.54936467029	0.19107	3027.08069210481	1010.03417385827	98.37282	0	1835	16325.48	0	0	1835	3	0	0	False	False		0	0	0.89965741401366	0	0	0	0	NoError	NoError	3	3	304759	0	0	True	NotKnown	NonValidatedHit	3027.08069210481	-1.15104239849078	Target	0.0792899697280387	0	0	0.545000016689301	1.19780227841711	1	618.6058	5234.654	16325.48	16122.77	10363.78	6116.092	3641.268	692.9956	0.03789205	0.3206432	1	0.9875832	0.6348222	0.3746348	0.223042	0.04244872	0	0.3724484	0.9484249	1	0.7100648	0.389534	0.1771318	0.06954364	0	0.3206432	0.3206432	0	0	0	0.6793568	0.9875832	0.6348222	1	1	0	0
605020200	6-5-2-2-0	C110H183N7O80	3	2882.04666868661	1442.03061081007	0.19107	2882.0388834494	961.686904306466	78.1937616666667	0	1459	9367.782	0	0	1459	3	0	0	False	False		0	0	0.990966973033506	0	0	0	0	NoError	NoError	3	3	109857	0	0	True	NotKnown	NonValidatedHit	2882.0388834494	-2.70128769683481	Target	0.0997982109506292	0	0	0.219999998807907	0.282051280091892	1	0	6778.01	9367.782	8253.404	5453.231	3029.152	1260.24	0	0	0.7235448	1	0.8810414	0.5821262	0.3233585	0.1345291	0	0	0.636996	1	0.8567197	0.5285967	0.2605537	0.1084897	0	0	0.7235448	0.7235448	0	0	0	0.2764552	0.8810414	0.5821262	1	1	0	0
605020200	6-5-2-2-0	C110H183N7O80	2	2882.04666868661	1442.03061081007	0.19107	2882.02675324956	1442.02065311478	100.35934	0	1873	5495.194	0	0	1873	2	0	0	False	False		0	0	0.967365630679061	0	0	0	0	NoError	NoError	2	2	20392	0	0	True	NotKnown	NonValidatedHit	2882.02675324956	-6.91017160345962	Target	0.0418859000088628	0	0	0	-1	1	0	4483.549	5495.194	3936.748	0	0	0	0	0	0.8159036	1	0.7163982	0	0	0	0	0	0.7765077	1	0.7623029	0	0	0	0	0	0.8159036	0.8159036	0	0	0	0.1840964	0.7163982	0	1	1	0	0
605020300	6-5-2-3-0	C121H200N8O88	3	3173.14208521594	1587.57831907474	0.19107	3173.13596927332	1058.71926624777	93.59418	0	1747	28357.7	0	0	1747	3	0	0	False	False		0	0	0.862524922193997	0	0	0	0	NoError	NoError	3	3	507545	0	0	True	NotKnown	NonValidatedHit	3173.13596927332	-1.92740900210368	Target	0.0201309893874893	0	0	0.44200000166893	0.792114700700563	1	0	13024.08	28357.7	29549.98	21319.37	11111.34	7196.558	2299.549	0	0.4407475	0.9596522	1	0.7214682	0.3760185	0.2435385	0.07781897	0	0.4357176	0.9627683	1	0.7152774	0.3991657	0.1855063	0.07463149	0	0.4407475	0.4407475	0	0	0	0.5189047	1	0.7214682	1	1	0	0
702000000	7-2-0-0-0	C58H100N2O46	2	1560.55472383779	781.284638385663	0.19107	1560.5571438942	781.285848437102	40.7911616666667	0	763	13494.13	0	0	763	2	0	0.897994767387654	False	False	Hexose	0	5417250	0.937755313304971	0	0	0	0	NoError	NoError	1	2	226840	0	0	True	NotKnown	NonValidatedHit	1560.55464418012	-0.0510444568519271	Target	1.98421431485042E-05	0	0.908661539792296	0.767000019550323	3.291845853678	0.6733578	0	4893.632	19386.9	12398.39	0	0	0	0	0	0.2524195	1	0.639524	0	0	0	0	0	0.2521939	1	0.6384673	0	0	0	0	0	0.2524195	0.1699687	0	0	0	0.8300313	0.639524	0	1	0.6733578	0	0
702000000	7-2-0-0-0	C58H100N2O46	1	1560.55472383779	781.284638385663	0.19107	1560.55007708731	1561.55735357731	41.8616366666667	0	783	34430.34	0	0	783	1	0	0	False	False		0	0	0.99812272292391	0	0	0	0	NoError	NoError	1	1	341666	0	0	True	NotKnown	NonValidatedHit	1560.55007708731	-2.97762738149005	Target	0.02800790847411	0	0	0.347000002861023	0.531393574856588	0.6733578	0	34430.34	41868.93	23194.72	7444.251	0	0	0	0	0.8223364	1	0.5539842	0.1777989	0	0	0	0	0.8300468	1	0.5585222	0.2306815	0	0	0	0	0.8223364	0.5537267	0	0	0	0.4462733	0.5539842	0.1777989	1	0.6733578	0	0
703000400	7-3-0-4-0	C110H181N7O83	2	2928.01576248966	1465.0151577116	0.19107	2928.00732289357	1465.01093793678	56.3129583333333	0	1052	2646.273	0	0	1052	2	0	0	False	False		0	0	0.996323473178256	0	0	0	0	NoError	NoError	2	2	22261	0	0	True	NotKnown	NonValidatedHit	2928.00732289357	-2.88236019787732	Target	0.067653318207207	0	0	0	-1	1	1837.661	2216.277	2646.273	2021.354	1233.644	341.8182	0	0	0.6944336	0.837509	1	0.7638494	0.4661815	0.1291697	0	0	0	0.7766958	1	0.7668527	0.4352469	0.2010294	0	0	0	0.837509	0.837509	0	0	0	0.162491	0.7638494	0.4661815	1	1	0	0
704000100	7-4-0-1-0	C85H143N5O64	2	2257.80888543617	1129.91171918486	0.19107	2257.80348429367	1129.90901863684	66.2020816666667	0	1236	2607.133	0	0	1236	2	0	0	False	False		0	0	0.950756578439393	0	0	0	0	NoError	NoError	2	2	21322	0	0	True	NotKnown	NonValidatedHit	2257.80348429367	-2.39220535018236	Target	0.00176328636266694	0	0	0.326999992132187	0.485884083669156	0.9938744	0	2607.133	3853.06	2829.091	1564.9	0	0	0	0	0.6766396	1	0.7342452	0.4061448	0	0	0	0	0.6757859	1	0.7428266	0.3953519	0	0	0	0	0.6766396	0.6724948	0	0	0	0.3275052	0.7342452	0.4061448	1	0.9938744	0	0
705000100	7-5-0-1-0	C93H156N6O69	2	2460.88825797069	1231.45140545212	0.19107	2460.87883506325	1231.44669402162	53.1999233333333	0	995	5153.701	0	0	995	2	0	0	False	False		0	0	0.987292279141076	0	0	0	0	NoError	NoError	2	2	52001	0	0	True	NotKnown	NonValidatedHit	2460.87883506325	-3.82906757907907	Target	0.0758333467830706	0	0	0.351000010967255	0.540832075344681	1	0	3395.582	5153.701	4551.815	2490.541	0	0	0	0	0.6588628	1	0.8832128	0.4832529	0	0	0	0	0.6134502	1	0.8061944	0.4610124	0	0	0	0	0.6588628	0.6588628	0	0	0	0.3411372	0.8832128	0.4832529	1	1	0	0
