Dataset	TargetID	Code	EmpiricalFormula	ChargeState	Scan	ScanStart	ScanEnd	NumMSSummed	NET	NETError	NumChromPeaksWithinTol	NumQualityChromPeaksWithinTol	MonoisotopicMass	MonoisotopicMassCalibrated	MassErrorInPPM	MonoMZ	IntensityRep	FitScore	IScore	FailureType	ErrorDescription
Scott	700420200	7-4-2-0-2	C96H162N4O72	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2522.913759	0	5	1262.464156	5000	0.0901	0.6829	100	100
Scott	700420300	7-4-2-0-3	C101H170N4O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2654.956015	0	5	1328.485284	5000	0.0901	0.6829	100	100
Scott	700430002	7-4-3-2-0	C114H190N6O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2987.077976	0	5	1494.546265	5000	0.0901	0.6829	100	100
Scott	800000000	8-0-0-0-0	C48H84N0O41	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1316.448777	0	5	659.2316648	5000	0.0901	0.6829	100	100
Scott	800010001	8-0-1-1-0	C65H111N1O53	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1753.602095	0	5	877.8083238	5000	0.0901	0.6829	100	100
Scott	800100000	8-1-0-0-0	C56H97N1O46	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1519.528146	0	5	760.7713495	5000	0.0901	0.6829	100	100
Scott	800100100	8-1-0-0-1	C61H105N1O50	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1651.570402	0	5	826.7924777	5000	0.0901	0.6829	100	100
Scott	800100200	8-1-0-0-2	C66H113N1O54	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1783.612659	0	5	892.8136058	5000	0.0901	0.6829	100	100
Scott	800100300	8-1-0-0-3	C71H121N1O58	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1915.654915	0	5	958.8347339	5000	0.0901	0.6829	100	100
Scott	800110001	8-1-1-1-0	C73H124N2O58	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1956.681464	0	5	979.3480085	5000	0.0901	0.6829	100	100
Scott	800200000	8-2-0-0-0	C64H110N2O51	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1722.607516	0	5	862.3110342	5000	0.0901	0.6829	100	100
Scott	800200100	8-2-0-0-1	C69H118N2O55	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1854.649772	0	5	928.3321624	5000	0.0901	0.6829	100	100
Scott	800200200	8-2-0-0-2	C74H126N2O59	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1986.692028	0	5	994.3532905	5000	0.0901	0.6829	100	100
Scott	800200300	8-2-0-0-3	C79H134N2O63	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2118.734284	0	5	1060.374419	5000	0.0901	0.6829	100	100
Scott	800310002	8-3-1-2-0	C100H167N5O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2653.935614	0	5	1327.975084	5000	0.0901	0.6829	100	100
Scott	800310003	8-3-1-3-0	C111H184N6O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2945.031026	0	5	1473.522789	5000	0.0901	0.6829	100	100
Scott	800320003	8-3-2-3-0	C117H194N6O88	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3091.088932	0	5	1546.551743	5000	0.0901	0.6829	100	100
Scott	800330001	8-3-3-1-0	C101H170N4O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2654.956015	0	5	1328.485284	5000	0.0901	0.6829	100	100
Scott	900000000	9-0-0-0-0	C54H94N0O46	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1478.501597	0	5	740.258075	5000	0.0901	0.6829	100	100
Scott	900010001	9-0-1-1-0	C71H121N1O58	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1915.654915	0	5	958.8347339	5000	0.0901	0.6829	100	100
Scott	900110001	9-1-1-1-0	C79H134N2O63	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2118.734284	0	5	1060.374419	5000	0.0901	0.6829	100	100
Scott	900200000	9-2-0-0-0	C70H120N2O56	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1884.660336	0	5	943.3374444	5000	0.0901	0.6829	100	100
Scott	900200100	9-2-0-0-1	C75H128N2O60	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2016.702592	0	5	1009.358573	5000	0.0901	0.6829	100	100
Scott	900200200	9-2-0-0-2	C80H136N2O64	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2148.744848	0	5	1075.379701	5000	0.0901	0.6829	100	100
Scott	900200300	9-2-0-0-3	C85H144N2O68	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2280.787105	0	5	1141.400829	5000	0.0901	0.6829	100	100
Scott	1000000000	10-0-0-0-0	C60H104N0O51	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1640.554417	0	5	821.2844851	5000	0.0901	0.6829	100	100
Scott	1000110001	10-1-1-1-0	C85H144N2O68	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2280.787105	0	5	1141.400829	5000	0.0901	0.6829	100	100
Scott	1100000000	11-0-0-0-0	C66H114N0O56	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1802.607238	0	5	902.3108953	5000	0.0901	0.6829	100	100
Scott	1200000000	12-0-0-0-0	C72H124N0O61	2	1977	1422	1437	0	0.19107	-1.191074	9	3	1964.660058	0	5	983.3373055	5000	0.0901	0.6829	100	100
Scott	1300000000	13-0-0-0-0	C78H134N0O66	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2126.712878	0	5	1064.363716	5000	0.0901	0.6829	100	100
Scott	1400000000	14-0-0-0-0	C84H144N0O71	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2288.765699	0	5	1145.390126	5000	0.0901	0.6829	100	100
Scott	1500000000	15-0-0-0-0	C90H154N0O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2450.818519	0	5	1226.416536	5000	0.0901	0.6829	100	100
Scott	1600000000	16-0-0-0-0	C96H164N0O81	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2612.871339	0	5	1307.442946	5000	0.0901	0.6829	100	100
Scott	1700000000	17-0-0-0-0	C102H174N0O86	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2774.92416	0	5	1388.469356	5000	0.0901	0.6829	100	100
Scott	1800000000	18-0-0-0-0	C108H184N0O91	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2936.97698	0	5	1469.495766	5000	0.0901	0.6829	100	100
Scott	1900000000	19-0-0-0-0	C114H194N0O96	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3099.0298	0	5	1550.522177	5000	0.0901	0.6829	100	100
Scott	2000000000	20-0-0-0-0	C120H204N0O101	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3261.082621	0	5	1631.548587	5000	0.0901	0.6829	100	100
Scott	2100000000	21-0-0-0-0	C126H214N0O106	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3423.135441	0	5	1712.574997	5000	0.0901	0.6829	100	100
Scott	2200000000	22-0-0-0-0	C132H224N0O111	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3585.188261	0	5	1793.601407	5000	0.0901	0.6829	100	100
Scott	2300000000	23-0-0-0-0	C138H234N0O116	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3747.241082	0	5	1874.627817	5000	0.0901	0.6829	100	100
Scott	2400000000	24-0-0-0-0	C144H244N0O121	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3909.293902	0	5	1955.654227	5000	0.0901	0.6829	100	100
Scott	2500000000	25-0-0-0-0	C150H254N0O126	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4071.346722	0	5	2036.680638	5000	0.0901	0.6829	100	100
Scott	2600000000	26-0-0-0-0	C156H264N0O131	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4233.399542	0	5	2117.707048	5000	0.0901	0.6829	100	100
Scott	2700000000	27-0-0-0-0	C162H274N0O136	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4395.452363	0	5	2198.733458	5000	0.0901	0.6829	100	100
Scott	2800000000	28-0-0-0-0	C168H284N0O141	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4557.505183	0	5	2279.759868	5000	0.0901	0.6829	100	100
Scott	2900000000	29-0-0-0-0	C174H294N0O146	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4719.558003	0	5	2360.786278	5000	0.0901	0.6829	100	100
Scott	3000000000	30-0-0-0-0	C180H304N0O151	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4881.610824	0	5	2441.812688	5000	0.0901	0.6829	100	100
Scott	3100000000	31-0-0-0-0	C186H314N0O156	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5043.663644	0	5	2522.839099	5000	0.0901	0.6829	100	100
Scott	3200000000	32-0-0-0-0	C192H324N0O161	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5205.716464	0	5	2603.865509	5000	0.0901	0.6829	100	100
Scott	3300000000	33-0-0-0-0	C198H334N0O166	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5367.769285	0	5	2684.891919	5000	0.0901	0.6829	100	100
Scott	3400000000	34-0-0-0-0	C204H344N0O171	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5529.822105	0	5	2765.918329	5000	0.0901	0.6829	100	100
Scott	3500000000	35-0-0-0-0	C210H354N0O176	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5691.874925	0	5	2846.944739	5000	0.0901	0.6829	100	100
Scott	3600000000	36-0-0-0-0	C216H364N0O181	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5853.927746	0	5	2927.971149	5000	0.0901	0.6829	100	100
Scott	3700000000	37-0-0-0-0	C222H374N0O186	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6015.980566	0	5	3008.997559	5000	0.0901	0.6829	100	100
Scott	3800000000	38-0-0-0-0	C228H384N0O191	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6178.033386	0	5	3090.02397	5000	0.0901	0.6829	100	100
Scott	3900000000	39-0-0-0-0	C234H394N0O196	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6340.086207	0	5	3171.05038	5000	0.0901	0.6829	100	100
Scott	4000000000	40-0-0-0-0	C240H404N0O201	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6502.139027	0	5	3252.07679	5000	0.0901	0.6829	100	100
