Dataset	TargetID	Code	EmpiricalFormula	ChargeState	Scan	ScanStart	ScanEnd	NumMSSummed	NET	NETError	NumChromPeaksWithinTol	NumQualityChromPeaksWithinTol	MonoisotopicMass	MonoisotopicMassCalibrated	MassErrorInPPM	MonoMZ	IntensityRep	FitScore	IScore	FailureType	ErrorDescription
Scott	47113	47113	C203H327N7O164	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5486.7462	0	5	2744.380376	5000	0.0901	0.6829		
Scott	47213	47213	C209H337N7O168	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5632.804106	0	5	2817.409329	5000	0.0901	0.6829		
Scott	47313	47313	C215H347N7O172	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5778.862012	0	5	2890.438282	5000	0.0901	0.6829		
Scott	47413	47413	C221H357N7O176	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5924.919918	0	5	2963.467236	5000	0.0901	0.6829		
Scott	47513	47513	C227H367N7O180	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6070.977825	0	5	3036.496189	5000	0.0901	0.6829		
Scott	47014	47014	C206H331N7O168	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5590.757156	0	5	2796.385854	5000	0.0901	0.6829		
Scott	47114	47114	C212H341N7O172	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5736.815062	0	5	2869.414807	5000	0.0901	0.6829		
Scott	47214	47214	C218H351N7O176	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5882.872968	0	5	2942.443761	5000	0.0901	0.6829		
Scott	47314	47314	C224H361N7O180	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6028.930875	0	5	3015.472714	5000	0.0901	0.6829		
Scott	47414	47414	C230H371N7O184	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6174.988781	0	5	3088.501667	5000	0.0901	0.6829		
Scott	47514	47514	C236H381N7O188	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6321.046687	0	5	3161.53062	5000	0.0901	0.6829		
Scott	47015	47015	C215H345N7O176	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5840.826018	0	5	2921.420285	5000	0.0901	0.6829		
Scott	47115	47115	C221H355N7O180	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5986.883924	0	5	2994.449239	5000	0.0901	0.6829		
Scott	47215	47215	C227H365N7O184	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6132.941831	0	5	3067.478192	5000	0.0901	0.6829		
Scott	47315	47315	C233H375N7O188	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6278.999737	0	5	3140.507145	5000	0.0901	0.6829		
Scott	47415	47415	C239H385N7O192	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6425.057643	0	5	3213.536098	5000	0.0901	0.6829		
Scott	47515	47515	C245H395N7O196	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6571.11555	0	5	3286.565051	5000	0.0901	0.6829		
Scott	47016	47016	C224H359N7O184	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6090.894881	0	5	3046.454717	5000	0.0901	0.6829		
Scott	47116	47116	C230H369N7O188	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6236.952787	0	5	3119.48367	5000	0.0901	0.6829		
Scott	47216	47216	C236H379N7O192	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6383.010693	0	5	3192.512623	5000	0.0901	0.6829		
Scott	47316	47316	C242H389N7O196	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6529.0686	0	5	3265.541576	5000	0.0901	0.6829		
Scott	47416	47416	C248H399N7O200	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6675.126506	0	5	3338.570529	5000	0.0901	0.6829		
Scott	47516	47516	C254H409N7O204	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6821.184412	0	5	3411.599482	5000	0.0901	0.6829		
Scott	47017	47017	C233H373N7O192	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6340.963743	0	5	3171.489148	5000	0.0901	0.6829		
Scott	47117	47117	C239H383N7O196	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6487.021649	0	5	3244.518101	5000	0.0901	0.6829		
Scott	47217	47217	C245H393N7O200	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6633.079556	0	5	3317.547054	5000	0.0901	0.6829		
Scott	47317	47317	C251H403N7O204	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6779.137462	0	5	3390.576007	5000	0.0901	0.6829		
Scott	47417	47417	C257H413N7O208	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6925.195368	0	5	3463.604961	5000	0.0901	0.6829		
Scott	47517	47517	C263H423N7O212	2	1977	1422	1437	0	0.19107	-1.191074	9	3	7071.253275	0	5	3536.633914	5000	0.0901	0.6829		
Scott	47018	47018	C242H387N7O200	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6591.032605	0	5	3296.523579	5000	0.0901	0.6829		
Scott	47118	47118	C248H397N7O204	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6737.090512	0	5	3369.552532	5000	0.0901	0.6829		
Scott	47218	47218	C254H407N7O208	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6883.148418	0	5	3442.581485	5000	0.0901	0.6829		
Scott	47318	47318	C260H417N7O212	2	1977	1422	1437	0	0.19107	-1.191074	9	3	7029.206324	0	5	3515.610439	5000	0.0901	0.6829		
Scott	47418	47418	C266H427N7O216	2	1977	1422	1437	0	0.19107	-1.191074	9	3	7175.264231	0	5	3588.639392	5000	0.0901	0.6829		
Scott	47518	47518	C272H437N7O220	2	1977	1422	1437	0	0.19107	-1.191074	9	3	7321.322137	0	5	3661.668345	5000	0.0901	0.6829		
Scott	53003	53003	C81H135N3O65	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2189.735011	0	5	1095.874782	5000	0.0901	0.6829		
Scott	53103	53103	C87H145N3O69	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2335.792918	0	5	1168.903735	5000	0.0901	0.6829		
Scott	53203	53203	C93H155N3O73	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2481.850824	0	5	1241.932688	5000	0.0901	0.6829		
Scott	53004	53004	C90H149N3O73	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2439.803874	0	5	1220.909213	5000	0.0901	0.6829		
Scott	53104	53104	C96H159N3O77	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2585.86178	0	5	1293.938166	5000	0.0901	0.6829		
Scott	53204	53204	C102H169N3O81	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2731.919686	0	5	1366.96712	5000	0.0901	0.6829		
Scott	53005	53005	C99H163N3O81	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2689.872736	0	5	1345.943645	5000	0.0901	0.6829		
Scott	53105	53105	C105H173N3O85	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2835.930643	0	5	1418.972598	5000	0.0901	0.6829		
Scott	53205	53205	C111H183N3O89	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2981.988549	0	5	1492.001551	5000	0.0901	0.6829		
Scott	53006	53006	C108H177N3O89	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2939.941599	0	5	1470.978076	5000	0.0901	0.6829		
Scott	53106	53106	C114H187N3O93	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3085.999505	0	5	1544.007029	5000	0.0901	0.6829		
Scott	53206	53206	C120H197N3O97	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3232.057411	0	5	1617.035982	5000	0.0901	0.6829		
Scott	53007	53007	C117H191N3O97	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3190.010461	0	5	1596.012507	5000	0.0901	0.6829		
Scott	53107	53107	C123H201N3O101	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3336.068367	0	5	1669.04146	5000	0.0901	0.6829		
Scott	53207	53207	C129H211N3O105	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3482.126274	0	5	1742.070413	5000	0.0901	0.6829		
Scott	53008	53008	C126H205N3O105	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3440.079324	0	5	1721.046938	5000	0.0901	0.6829		
Scott	53108	53108	C132H215N3O109	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3586.13723	0	5	1794.075891	5000	0.0901	0.6829		
Scott	53208	53208	C138H225N3O113	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3732.195136	0	5	1867.104845	5000	0.0901	0.6829		
Scott	53009	53009	C135H219N3O113	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3690.148186	0	5	1846.081369	5000	0.0901	0.6829		
Scott	53109	53109	C141H229N3O117	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3836.206092	0	5	1919.110323	5000	0.0901	0.6829		
Scott	53209	53209	C147H239N3O121	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3982.263999	0	5	1992.139276	5000	0.0901	0.6829		
Scott	53010	53010	C144H233N3O121	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3940.217048	0	5	1971.115801	5000	0.0901	0.6829		
Scott	53110	53110	C150H243N3O125	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4086.274955	0	5	2044.144754	5000	0.0901	0.6829		
Scott	53210	53210	C156H253N3O129	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4232.332861	0	5	2117.173707	5000	0.0901	0.6829		
Scott	53011	53011	C153H247N3O129	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4190.285911	0	5	2096.150232	5000	0.0901	0.6829		
Scott	53111	53111	C159H257N3O133	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4336.343817	0	5	2169.179185	5000	0.0901	0.6829		
Scott	53211	53211	C165H267N3O137	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4482.401724	0	5	2242.208138	5000	0.0901	0.6829		
Scott	53012	53012	C162H261N3O137	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4440.354773	0	5	2221.184663	5000	0.0901	0.6829		
Scott	53112	53112	C168H271N3O141	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4586.41268	0	5	2294.213616	5000	0.0901	0.6829		
Scott	53212	53212	C174H281N3O145	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4732.470586	0	5	2367.242569	5000	0.0901	0.6829		
Scott	53013	53013	C171H275N3O145	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4690.423636	0	5	2346.219094	5000	0.0901	0.6829		
Scott	53113	53113	C177H285N3O149	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4836.481542	0	5	2419.248047	5000	0.0901	0.6829		
Scott	53213	53213	C183H295N3O153	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4982.539448	0	5	2492.277001	5000	0.0901	0.6829		
Scott	53014	53014	C180H289N3O153	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4940.492498	0	5	2471.253526	5000	0.0901	0.6829		
Scott	53114	53114	C186H299N3O157	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5086.550405	0	5	2544.282479	5000	0.0901	0.6829		
Scott	53214	53214	C192H309N3O161	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5232.608311	0	5	2617.311432	5000	0.0901	0.6829		
Scott	53015	53015	C189H303N3O161	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5190.561361	0	5	2596.287957	5000	0.0901	0.6829		
Scott	53115	53115	C195H313N3O165	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5336.619267	0	5	2669.31691	5000	0.0901	0.6829		
Scott	53215	53215	C201H323N3O169	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5482.677173	0	5	2742.345863	5000	0.0901	0.6829		
Scott	53016	53016	C198H317N3O169	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5440.630223	0	5	2721.322388	5000	0.0901	0.6829		
Scott	53116	53116	C204H327N3O173	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5586.68813	0	5	2794.351341	5000	0.0901	0.6829		
Scott	53216	53216	C210H337N3O177	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5732.746036	0	5	2867.380294	5000	0.0901	0.6829		
Scott	53017	53017	C207H331N3O177	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5690.699086	0	5	2846.356819	5000	0.0901	0.6829		
Scott	53117	53117	C213H341N3O181	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5836.756992	0	5	2919.385772	5000	0.0901	0.6829		
Scott	53217	53217	C219H351N3O185	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5982.814898	0	5	2992.414726	5000	0.0901	0.6829		
Scott	53018	53018	C216H345N3O185	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5940.767948	0	5	2971.39125	5000	0.0901	0.6829		
Scott	53118	53118	C222H355N3O189	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6086.825854	0	5	3044.420204	5000	0.0901	0.6829		
Scott	53218	53218	C228H365N3O193	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6232.883761	0	5	3117.449157	5000	0.0901	0.6829		
Scott	54004	54004	C98H162N4O78	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2642.883243	0	5	1322.448898	5000	0.0901	0.6829		
Scott	54104	54104	C104H172N4O82	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2788.94115	0	5	1395.477851	5000	0.0901	0.6829		
Scott	54204	54204	C110H182N4O86	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2934.999056	0	5	1468.506804	5000	0.0901	0.6829		
Scott	54304	54304	C116H192N4O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3081.056962	0	5	1541.535757	5000	0.0901	0.6829		
Scott	54005	54005	C107H176N4O86	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2892.952106	0	5	1447.483329	5000	0.0901	0.6829		
Scott	54105	54105	C113H186N4O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3039.010012	0	5	1520.512282	5000	0.0901	0.6829		
Scott	54205	54205	C119H196N4O94	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3185.067918	0	5	1593.541236	5000	0.0901	0.6829		
Scott	54305	54305	C125H206N4O98	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3331.125825	0	5	1666.570189	5000	0.0901	0.6829		
Scott	54206	54206	C128H210N4O102	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3435.136781	0	5	1718.575667	5000	0.0901	0.6829		
Scott	54306	54306	C134H220N4O106	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3581.194687	0	5	1791.60462	5000	0.0901	0.6829		
Scott	54006	54006	C116H190N4O94	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3143.020968	0	5	1572.51776	5000	0.0901	0.6829		
Scott	54106	54106	C122H200N4O98	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3289.078874	0	5	1645.546714	5000	0.0901	0.6829		
Scott	54207	54207	C137H224N4O110	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3685.205643	0	5	1843.610098	5000	0.0901	0.6829		
Scott	54307	54307	C143H234N4O114	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3831.26355	0	5	1916.639051	5000	0.0901	0.6829		
Scott	54007	54007	C125H204N4O102	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3393.089831	0	5	1697.552192	5000	0.0901	0.6829		
Scott	54107	54107	C131H214N4O106	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3539.147737	0	5	1770.581145	5000	0.0901	0.6829		
Scott	54308	54308	C152H248N4O122	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4081.332412	0	5	2041.673482	5000	0.0901	0.6829		
Scott	54008	54008	C134H218N4O110	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3643.158693	0	5	1822.586623	5000	0.0901	0.6829		
Scott	54108	54108	C140H228N4O114	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3789.216599	0	5	1895.615576	5000	0.0901	0.6829		
Scott	54208	54208	C146H238N4O118	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3935.274506	0	5	1968.644529	5000	0.0901	0.6829		
Scott	54309	54309	C161H262N4O130	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4331.401274	0	5	2166.707914	5000	0.0901	0.6829		
Scott	54009	54009	C143H232N4O118	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3893.227555	0	5	1947.621054	5000	0.0901	0.6829		
Scott	54109	54109	C149H242N4O122	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4039.285462	0	5	2020.650007	5000	0.0901	0.6829		
Scott	54209	54209	C155H252N4O126	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4185.343368	0	5	2093.67896	5000	0.0901	0.6829		
Scott	54010	54010	C152H246N4O126	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4143.296418	0	5	2072.655485	5000	0.0901	0.6829		
Scott	54110	54110	C158H256N4O130	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4289.354324	0	5	2145.684439	5000	0.0901	0.6829		
Scott	54210	54210	C164H266N4O134	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4435.412231	0	5	2218.713392	5000	0.0901	0.6829		
Scott	54310	54310	C170H276N4O138	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4581.470137	0	5	2291.742345	5000	0.0901	0.6829		
Scott	54011	54011	C161H260N4O134	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4393.36528	0	5	2197.689917	5000	0.0901	0.6829		
Scott	54111	54111	C167H270N4O138	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4539.423187	0	5	2270.71887	5000	0.0901	0.6829		
Scott	54211	54211	C173H280N4O142	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4685.481093	0	5	2343.747823	5000	0.0901	0.6829		
Scott	54311	54311	C179H290N4O146	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4831.538999	0	5	2416.776776	5000	0.0901	0.6829		
Scott	54012	54012	C170H274N4O142	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4643.434143	0	5	2322.724348	5000	0.0901	0.6829		
Scott	54112	54112	C176H284N4O146	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4789.492049	0	5	2395.753301	5000	0.0901	0.6829		
Scott	54212	54212	C182H294N4O150	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4935.549955	0	5	2468.782254	5000	0.0901	0.6829		
Scott	54312	54312	C188H304N4O154	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5081.607862	0	5	2541.811207	5000	0.0901	0.6829		
Scott	54013	54013	C179H288N4O150	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4893.503005	0	5	2447.758779	5000	0.0901	0.6829		
Scott	54113	54113	C185H298N4O154	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5039.560912	0	5	2520.787732	5000	0.0901	0.6829		
Scott	54213	54213	C191H308N4O158	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5185.618818	0	5	2593.816685	5000	0.0901	0.6829		
Scott	54313	54313	C197H318N4O162	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5331.676724	0	5	2666.845639	5000	0.0901	0.6829		
Scott	54014	54014	C188H302N4O158	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5143.571868	0	5	2572.79321	5000	0.0901	0.6829		
Scott	54114	54114	C194H312N4O162	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5289.629774	0	5	2645.822163	5000	0.0901	0.6829		
Scott	54214	54214	C200H322N4O166	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5435.68768	0	5	2718.851117	5000	0.0901	0.6829		
Scott	54314	54314	C206H332N4O170	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5581.745587	0	5	2791.88007	5000	0.0901	0.6829		
Scott	54015	54015	C197H316N4O166	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5393.64073	0	5	2697.827641	5000	0.0901	0.6829		
Scott	54115	54115	C203H326N4O170	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5539.698636	0	5	2770.856595	5000	0.0901	0.6829		
Scott	54215	54215	C209H336N4O174	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5685.756543	0	5	2843.885548	5000	0.0901	0.6829		
Scott	54315	54315	C215H346N4O178	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5831.814449	0	5	2916.914501	5000	0.0901	0.6829		
Scott	54016	54016	C206H330N4O174	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5643.709593	0	5	2822.862073	5000	0.0901	0.6829		
Scott	54116	54116	C212H340N4O178	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5789.767499	0	5	2895.891026	5000	0.0901	0.6829		
Scott	54216	54216	C218H350N4O182	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5935.825405	0	5	2968.919979	5000	0.0901	0.6829		
Scott	54316	54316	C224H360N4O186	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6081.883312	0	5	3041.948932	5000	0.0901	0.6829		
Scott	54017	54017	C215H344N4O182	2	1977	1422	1437	0	0.19107	-1.191074	9	3	5893.778455	0	5	2947.896504	5000	0.0901	0.6829		
Scott	54117	54117	C221H354N4O186	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6039.836361	0	5	3020.925457	5000	0.0901	0.6829		
Scott	54217	54217	C227H364N4O190	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6185.894268	0	5	3093.95441	5000	0.0901	0.6829		
Scott	54317	54317	C233H374N4O194	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6331.952174	0	5	3166.983363	5000	0.0901	0.6829		
Scott	54018	54018	C224H358N4O190	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6143.847318	0	5	3072.930935	5000	0.0901	0.6829		
Scott	54118	54118	C230H368N4O194	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6289.905224	0	5	3145.959888	5000	0.0901	0.6829		
Scott	54218	54218	C236H378N4O198	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6435.96313	0	5	3218.988841	5000	0.0901	0.6829		
Scott	54318	54318	C242H388N4O202	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6582.021036	0	5	3292.017795	5000	0.0901	0.6829		
Scott	54019	54019	C233H372N4O198	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6393.91618	0	5	3197.965366	5000	0.0901	0.6829		
Scott	54119	54119	C239H382N4O202	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6539.974086	0	5	3270.99432	5000	0.0901	0.6829		
Scott	54219	54219	C245H392N4O206	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6686.031993	0	5	3344.023273	5000	0.0901	0.6829		
Scott	54319	54319	C251H402N4O210	2	1977	1422	1437	0	0.19107	-1.191074	9	3	6832.089899	0	5	3417.052226	5000	0.0901	0.6829		
Scott	55004	55004	C106H175N5O83	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2845.962613	0	5	1423.988583	5000	0.0901	0.6829		
Scott	55104	55104	C112H185N5O87	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2992.020519	0	5	1497.017536	5000	0.0901	0.6829		
Scott	55204	55204	C118H195N5O91	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3138.078425	0	5	1570.046489	5000	0.0901	0.6829		
Scott	55304	55304	C124H205N5O95	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3284.136332	0	5	1643.075442	5000	0.0901	0.6829		
Scott	55404	55404	C130H215N5O99	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3430.194238	0	5	1716.104395	5000	0.0901	0.6829		
Scott	55504	55504	C136H225N5O103	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3576.252144	0	5	1789.133349	5000	0.0901	0.6829		
Scott	55005	55005	C115H189N5O91	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3096.031475	0	5	1549.023014	5000	0.0901	0.6829		
Scott	55105	55105	C121H199N5O95	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3242.089381	0	5	1622.051967	5000	0.0901	0.6829		
Scott	55205	55205	C127H209N5O99	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3388.147288	0	5	1695.08092	5000	0.0901	0.6829		
Scott	55305	55305	C133H219N5O103	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3534.205194	0	5	1768.109873	5000	0.0901	0.6829		
Scott	55405	55405	C139H229N5O107	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3680.2631	0	5	1841.138827	5000	0.0901	0.6829		
Scott	55505	55505	C145H239N5O111	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3826.321007	0	5	1914.16778	5000	0.0901	0.6829		
Scott	55006	55006	C124H203N5O99	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3346.100338	0	5	1674.057445	5000	0.0901	0.6829		
Scott	55406	55406	C148H243N5O115	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3930.331963	0	5	1966.173258	5000	0.0901	0.6829		
Scott	55506	55506	C154H253N5O119	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4076.389869	0	5	2039.202211	5000	0.0901	0.6829		
Scott	55106	55106	C130H213N5O103	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3492.158244	0	5	1747.086398	5000	0.0901	0.6829		
Scott	55206	55206	C136H223N5O107	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3638.21615	0	5	1820.115351	5000	0.0901	0.6829		
Scott	55306	55306	C142H233N5O111	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3784.274057	0	5	1893.144305	5000	0.0901	0.6829		
Scott	55007	55007	C133H217N5O107	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3596.1692	0	5	1799.091876	5000	0.0901	0.6829		
Scott	55407	55407	C157H257N5O123	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4180.400825	0	5	2091.207689	5000	0.0901	0.6829		
Scott	55507	55507	C163H267N5O127	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4326.458732	0	5	2164.236642	5000	0.0901	0.6829		
Scott	55107	55107	C139H227N5O111	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3742.227106	0	5	1872.12083	5000	0.0901	0.6829		
Scott	55207	55207	C145H237N5O115	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3888.285013	0	5	1945.149783	5000	0.0901	0.6829		
Scott	55307	55307	C151H247N5O119	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4034.342919	0	5	2018.178736	5000	0.0901	0.6829		
Scott	55408	55408	C166H271N5O131	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4430.469688	0	5	2216.24212	5000	0.0901	0.6829		
Scott	55008	55008	C142H231N5O115	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3846.238062	0	5	1924.126308	5000	0.0901	0.6829		
Scott	55108	55108	C148H241N5O119	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3992.295969	0	5	1997.155261	5000	0.0901	0.6829		
Scott	55208	55208	C154H251N5O123	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4138.353875	0	5	2070.184214	5000	0.0901	0.6829		
Scott	55308	55308	C160H261N5O127	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4284.411781	0	5	2143.213167	5000	0.0901	0.6829		
Scott	55508	55508	C172H281N5O135	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4576.527594	0	5	2289.271073	5000	0.0901	0.6829		
Scott	55409	55409	C175H285N5O139	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4680.53855	0	5	2341.276551	5000	0.0901	0.6829		
Scott	55009	55009	C151H245N5O123	2	1977	1422	1437	0	0.19107	-1.191074	9	3	4096.306925	0	5	2049.160739	5000	0.0901	0.6829		
