Dataset	TargetID	Code	EmpiricalFormula	ChargeState	Scan	ScanStart	ScanEnd	NumMSSummed	NET	NETError	NumChromPeaksWithinTol	NumQualityChromPeaksWithinTol	MonoisotopicMass	MonoisotopicMassCalibrated	MassErrorInPPM	MonoMZ	IntensityRep	FitScore	IScore	FailureType	ErrorDescription
Scott	404010302	4-4-1-3-2	C95H153N7O67	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2463.877986	0	5	1232.946269	5000	0.0901	0.6829	100	100
Scott	404010400	4-4-1-4-0	C106H174N8O77	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2790.994526	0	5	1396.504539	5000	0.0901	0.6829	100	100
Scott	404010401	4-4-1-4-1	C106H172N8O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2772.983962	0	5	1387.499257	5000	0.0901	0.6829	100	100
Scott	404010402	4-4-1-4-2	C106H170N8O75	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2754.973397	0	5	1378.493975	5000	0.0901	0.6829	100	100
Scott	404010403	4-4-1-4-3	C106H168N8O74	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2736.962833	0	5	1369.488693	5000	0.0901	0.6829	100	100
Scott	404010500	4-4-1-5-0	C117H191N9O85	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3082.089937	0	5	1542.052245	5000	0.0901	0.6829	100	100
Scott	404010501	4-4-1-5-1	C117H189N9O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3064.079373	0	5	1533.046963	5000	0.0901	0.6829	100	100
Scott	404010502	4-4-1-5-2	C117H187N9O83	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3046.068809	0	5	1524.041681	5000	0.0901	0.6829	100	100
Scott	404010503	4-4-1-5-3	C117H185N9O82	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3028.058245	0	5	1515.036399	5000	0.0901	0.6829	100	100
Scott	404010504	4-4-1-5-4	C117H183N9O81	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3010.047681	0	5	1506.031117	5000	0.0901	0.6829	100	100
Scott	404010600	4-4-1-6-0	C128H208N10O93	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3373.185349	0	5	1687.599951	5000	0.0901	0.6829	100	100
Scott	404010601	4-4-1-6-1	C128H206N10O92	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3355.174785	0	5	1678.594669	5000	0.0901	0.6829	100	100
Scott	404010602	4-4-1-6-2	C128H204N10O91	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3337.164221	0	5	1669.589387	5000	0.0901	0.6829	100	100
Scott	404010603	4-4-1-6-3	C128H202N10O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3319.153657	0	5	1660.584105	5000	0.0901	0.6829	100	100
Scott	404010604	4-4-1-6-4	C128H200N10O89	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3301.143092	0	5	1651.578823	5000	0.0901	0.6829	100	100
Scott	404010605	4-4-1-6-5	C128H198N10O88	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3283.132528	0	5	1642.573541	5000	0.0901	0.6829	100	100
Scott	404020300	4-4-2-3-0	C101H167N7O73	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2645.95702	0	5	1323.985787	5000	0.0901	0.6829	100	100
Scott	404020301	4-4-2-3-1	C101H165N7O72	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2627.946456	0	5	1314.980505	5000	0.0901	0.6829	100	100
Scott	404020302	4-4-2-3-2	C101H163N7O71	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2609.935892	0	5	1305.975223	5000	0.0901	0.6829	100	100
Scott	404020400	4-4-2-4-0	C112H184N8O81	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2937.052432	0	5	1469.533492	5000	0.0901	0.6829	100	100
Scott	404020401	4-4-2-4-1	C112H182N8O80	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2919.041868	0	5	1460.52821	5000	0.0901	0.6829	100	100
Scott	404020402	4-4-2-4-2	C112H180N8O79	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2901.031304	0	5	1451.522928	5000	0.0901	0.6829	100	100
Scott	404020403	4-4-2-4-3	C112H178N8O78	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2883.02074	0	5	1442.517646	5000	0.0901	0.6829	100	100
Scott	404020500	4-4-2-5-0	C123H201N9O89	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3228.147843	0	5	1615.081198	5000	0.0901	0.6829	100	100
Scott	404020501	4-4-2-5-1	C123H199N9O88	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3210.137279	0	5	1606.075916	5000	0.0901	0.6829	100	100
Scott	404020502	4-4-2-5-2	C123H197N9O87	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3192.126715	0	5	1597.070634	5000	0.0901	0.6829	100	100
Scott	404020503	4-4-2-5-3	C123H195N9O86	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3174.116151	0	5	1588.065352	5000	0.0901	0.6829	100	100
Scott	404020504	4-4-2-5-4	C123H193N9O85	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3156.105587	0	5	1579.06007	5000	0.0901	0.6829	100	100
Scott	404020600	4-4-2-6-0	C134H218N10O97	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3519.243255	0	5	1760.628904	5000	0.0901	0.6829	100	100
Scott	404020601	4-4-2-6-1	C134H216N10O96	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3501.232691	0	5	1751.623622	5000	0.0901	0.6829	100	100
Scott	404020602	4-4-2-6-2	C134H214N10O95	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3483.222127	0	5	1742.61834	5000	0.0901	0.6829	100	100
Scott	404020603	4-4-2-6-3	C134H212N10O94	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3465.211563	0	5	1733.613058	5000	0.0901	0.6829	100	100
Scott	404020604	4-4-2-6-4	C134H210N10O93	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3447.200999	0	5	1724.607776	5000	0.0901	0.6829	100	100
Scott	404020605	4-4-2-6-5	C134H208N10O92	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3429.190435	0	5	1715.602494	5000	0.0901	0.6829	100	100
Scott	404030300	4-4-3-3-0	C107H177N7O77	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2792.014927	0	5	1397.01474	5000	0.0901	0.6829	100	100
Scott	404030301	4-4-3-3-1	C107H175N7O76	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2774.004363	0	5	1388.009458	5000	0.0901	0.6829	100	100
Scott	404030302	4-4-3-3-2	C107H173N7O75	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2755.993799	0	5	1379.004176	5000	0.0901	0.6829	100	100
Scott	404030400	4-4-3-4-0	C118H194N8O85	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3083.110338	0	5	1542.562446	5000	0.0901	0.6829	100	100
Scott	404030401	4-4-3-4-1	C118H192N8O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3065.099774	0	5	1533.557164	5000	0.0901	0.6829	100	100
Scott	404030402	4-4-3-4-2	C118H190N8O83	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3047.08921	0	5	1524.551882	5000	0.0901	0.6829	100	100
Scott	404030403	4-4-3-4-3	C118H188N8O82	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3029.078646	0	5	1515.5466	5000	0.0901	0.6829	100	100
Scott	404030500	4-4-3-5-0	C129H211N9O93	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3374.20575	0	5	1688.110151	5000	0.0901	0.6829	100	100
Scott	404030501	4-4-3-5-1	C129H209N9O92	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3356.195186	0	5	1679.104869	5000	0.0901	0.6829	100	100
Scott	404030502	4-4-3-5-2	C129H207N9O91	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3338.184622	0	5	1670.099587	5000	0.0901	0.6829	100	100
Scott	404030503	4-4-3-5-3	C129H205N9O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3320.174058	0	5	1661.094305	5000	0.0901	0.6829	100	100
Scott	404030504	4-4-3-5-4	C129H203N9O89	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3302.163494	0	5	1652.089023	5000	0.0901	0.6829	100	100
Scott	404030600	4-4-3-6-0	C140H228N10O101	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3665.301161	0	5	1833.657857	5000	0.0901	0.6829	100	100
Scott	404030601	4-4-3-6-1	C140H226N10O100	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3647.290597	0	5	1824.652575	5000	0.0901	0.6829	100	100
Scott	404030602	4-4-3-6-2	C140H224N10O99	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3629.280033	0	5	1815.647293	5000	0.0901	0.6829	100	100
Scott	404030603	4-4-3-6-3	C140H222N10O98	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3611.269469	0	5	1806.642011	5000	0.0901	0.6829	100	100
Scott	404030604	4-4-3-6-4	C140H220N10O97	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3593.258905	0	5	1797.636729	5000	0.0901	0.6829	100	100
Scott	404030605	4-4-3-6-5	C140H218N10O96	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3575.248341	0	5	1788.631447	5000	0.0901	0.6829	100	100
Scott	405000500	4-5-0-5-0	C119H194N10O86	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3139.1114	0	5	1570.562977	5000	0.0901	0.6829	100	100
Scott	405000501	4-5-0-5-1	C119H192N10O85	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3121.100836	0	5	1561.557695	5000	0.0901	0.6829	100	100
Scott	405000502	4-5-0-5-2	C119H190N10O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3103.090272	0	5	1552.552413	5000	0.0901	0.6829	100	100
Scott	405000503	4-5-0-5-3	C119H188N10O83	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3085.079708	0	5	1543.547131	5000	0.0901	0.6829	100	100
Scott	405000504	4-5-0-5-4	C119H186N10O82	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3067.069144	0	5	1534.541848	5000	0.0901	0.6829	100	100
Scott	504010300	5-4-1-3-0	C101H167N7O74	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2661.951934	0	5	1331.983244	5000	0.0901	0.6829	100	100
Scott	504010400	5-4-1-4-0	C112H184N8O82	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2953.047346	0	5	1477.530949	5000	0.0901	0.6829	100	100
Scott	504010401	5-4-1-4-1	C112H182N8O81	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2935.036782	0	5	1468.525667	5000	0.0901	0.6829	100	100
Scott	504010402	5-4-1-4-2	C112H180N8O80	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2917.026218	0	5	1459.520385	5000	0.0901	0.6829	100	100
Scott	504010403	5-4-1-4-3	C112H178N8O79	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2899.015654	0	5	1450.515103	5000	0.0901	0.6829	100	100
Scott	504010500	5-4-1-5-0	C123H201N9O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3244.142757	0	5	1623.078655	5000	0.0901	0.6829	100	100
Scott	504010501	5-4-1-5-1	C123H199N9O89	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3226.132193	0	5	1614.073373	5000	0.0901	0.6829	100	100
Scott	504010502	5-4-1-5-2	C123H197N9O88	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3208.121629	0	5	1605.068091	5000	0.0901	0.6829	100	100
Scott	504010503	5-4-1-5-3	C123H195N9O87	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3190.111065	0	5	1596.062809	5000	0.0901	0.6829	100	100
Scott	504010504	5-4-1-5-4	C123H193N9O86	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3172.100501	0	5	1587.057527	5000	0.0901	0.6829	100	100
Scott	504020300	5-4-2-3-0	C107H177N7O78	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2808.009841	0	5	1405.012197	5000	0.0901	0.6829	100	100
Scott	504020400	5-4-2-4-0	C118H194N8O86	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3099.105252	0	5	1550.559903	5000	0.0901	0.6829	100	100
Scott	504020401	5-4-2-4-1	C118H192N8O85	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3081.094688	0	5	1541.554621	5000	0.0901	0.6829	100	100
Scott	504020402	5-4-2-4-2	C118H190N8O84	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3063.084124	0	5	1532.549339	5000	0.0901	0.6829	100	100
Scott	504020403	5-4-2-4-3	C118H188N8O83	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3045.07356	0	5	1523.544057	5000	0.0901	0.6829	100	100
Scott	504020500	5-4-2-5-0	C129H211N9O94	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3390.200664	0	5	1696.107608	5000	0.0901	0.6829	100	100
Scott	504020501	5-4-2-5-1	C129H209N9O93	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3372.1901	0	5	1687.102326	5000	0.0901	0.6829	100	100
Scott	504020502	5-4-2-5-2	C129H207N9O92	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3354.179536	0	5	1678.097044	5000	0.0901	0.6829	100	100
Scott	504020503	5-4-2-5-3	C129H205N9O91	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3336.168972	0	5	1669.091762	5000	0.0901	0.6829	100	100
Scott	504020504	5-4-2-5-4	C129H203N9O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3318.158408	0	5	1660.08648	5000	0.0901	0.6829	100	100
Scott	504030300	5-4-3-3-0	C113H187N7O82	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2954.067747	0	5	1478.04115	5000	0.0901	0.6829	100	100
Scott	504030400	5-4-3-4-0	C124H204N8O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3245.163159	0	5	1623.588856	5000	0.0901	0.6829	100	100
Scott	504030401	5-4-3-4-1	C124H202N8O89	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3227.152595	0	5	1614.583574	5000	0.0901	0.6829	100	100
Scott	504030402	5-4-3-4-2	C124H200N8O88	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3209.14203	0	5	1605.578292	5000	0.0901	0.6829	100	100
Scott	504030403	5-4-3-4-3	C124H198N8O87	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3191.131466	0	5	1596.57301	5000	0.0901	0.6829	100	100
Scott	504030500	5-4-3-5-0	C135H221N9O98	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3536.25857	0	5	1769.136562	5000	0.0901	0.6829	100	100
Scott	504030501	5-4-3-5-1	C135H219N9O97	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3518.248006	0	5	1760.13128	5000	0.0901	0.6829	100	100
Scott	504030502	5-4-3-5-2	C135H217N9O96	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3500.237442	0	5	1751.125997	5000	0.0901	0.6829	100	100
Scott	504030503	5-4-3-5-3	C135H215N9O95	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3482.226878	0	5	1742.120715	5000	0.0901	0.6829	100	100
Scott	504030504	5-4-3-5-4	C135H213N9O94	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3464.216314	0	5	1733.115433	5000	0.0901	0.6829	100	100
Scott	505000500	5-5-0-5-0	C125H204N10O91	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3301.164221	0	5	1651.589387	5000	0.0901	0.6829	100	100
Scott	505000501	5-5-0-5-1	C125H202N10O90	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3283.153657	0	5	1642.584105	5000	0.0901	0.6829	100	100
Scott	505000502	5-5-0-5-2	C125H200N10O89	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3265.143092	0	5	1633.578823	5000	0.0901	0.6829	100	100
Scott	505000503	5-5-0-5-3	C125H198N10O88	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3247.132528	0	5	1624.573541	5000	0.0901	0.6829	100	100
Scott	505000504	5-5-0-5-4	C125H196N10O87	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3229.121964	0	5	1615.568259	5000	0.0901	0.6829	100	100
Scott	604000300	6-4-0-3-0	C101H167N7O75	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2677.946848	0	5	1339.980701	5000	0.0901	0.6829	100	100
Scott	604000400	6-4-0-4-0	C112H184N8O83	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2969.04226	0	5	1485.528406	5000	0.0901	0.6829	100	100
Scott	605000500	6-5-0-5-0	C131H214N10O96	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3463.217041	0	5	1732.615797	5000	0.0901	0.6829	100	100
Scott	605000501	6-5-0-5-1	C131H212N10O95	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3445.206477	0	5	1723.610515	5000	0.0901	0.6829	100	100
Scott	605000502	6-5-0-5-2	C131H210N10O94	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3427.195913	0	5	1714.605233	5000	0.0901	0.6829	100	100
Scott	605000503	6-5-0-5-3	C131H208N10O93	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3409.185349	0	5	1705.599951	5000	0.0901	0.6829	100	100
Scott	605000504	6-5-0-5-4	C131H206N10O92	2	1977	1422	1437	0	0.19107	-1.191074	9	3	3391.174785	0	5	1696.594669	5000	0.0901	0.6829	100	100
Scott	1002000000	10-2-0-0-0	C76H130N2O61	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2046.713156	0	5	1024.363855	5000	0.0901	0.6829	100	100
Scott	1002010000	10-2-1-0-0	C82H140N2O65	2	1977	1422	1437	0	0.19107	-1.191074	9	3	2192.771063	0	5	1097.392808	5000	0.0901	0.6829	100	100
